venue_id,name,slug,address,city,city_slug,country,latitude,longitude,rating_score,rating_volume,price_range,online,delivers,delivery_price,estimate_minutes,estimate_range,short_description,tags,scraped_at
68b8372530ec76e261d676b6,Bəyaz Flora,beyaz-flora,Koroğlu Rəhimov 28F,Baku,baku,AZE,40.39969493,49.85899928,,,2,False,False,0.0,45,,Sağlamlıq üçün dəyər! 💊🩺💚,"Health,sağlam,vitamins ",2026-02-10T20:24:53.601371
65b8e52500ad79641a21127d,Akatsuki.az,akatsukiaz," Nasimi district, Salatın Asgarova street, Nizami Mall, 2nd floor, shop №225 ",Baku,baku,AZE,40.37795792,49.83121096,8.8,15,1,False,False,0.0,25,,Akatsuki.az,"games,toys ,gifts",2026-02-10T20:24:54.348966
67583c633d8f40e46a920669,Modern Elektronika,modern-electronics,"Sadarak, Shopping center Candy market 9. row 20 store",Baku,baku,AZE,40.32989153,49.78021524,,,3,False,False,0.0,55,,🤖,"Electronics,home",2026-02-10T20:24:55.124984
64e30f785e8631f23b0bd724,Navigator Light,navigator-light,"Bakı şəhəri, Nərimanov rayonu, Ələsgər Qayıbov küçəsi 6, CV5M+FM7 Баку",Baku,baku,AZE,40.40860053834601,49.8842963492861,9.2,19,3,False,False,0.0,50,,Aydınlatma sistemləri dünyası,Electronics,2026-02-10T20:24:55.915600
694e986fd65fe2df34d6f4f4,Texno Gallery MMC,texno-gallery-mmc,9RJW+44V Baku,Baku,baku,AZE,40.3803625,49.8452969,,,3,False,False,0.0,25,,Texno Gallery Bakı şəhərində texnologiya sahəsində fəaliyyət göstərən ilk gaming mağazası konseptidir.,"Electronics,laptop",2026-02-10T20:24:56.660661
691cc3e1f28acc033cd3084a,FRESHGO,freshgo1,9VHF+XWP Баку,Baku,baku,AZE,40.38156708393009,49.87392749768901,,,2,False,False,0.0,45,,"FRESHGO — Qapağı aç, sağlamlığı dad!","sağlam,salat,yunan",2026-02-10T20:24:57.598940
6669704e57fc036516f23754,The Secret of Beauty,the-secret-of-beauty," Səbail rayonu,Xəqani küçəsi, ev34 m.1",Baku,baku,AZE,40.37583491,49.8526535,,,2,False,False,0.0,30,,The Secret of Beauty🪄,cosmetics,2026-02-10T20:24:58.352883
65a0db046ff671bb3bd98083,Theanjir,theanjir-21,Rasul Rza st. 4a,Baku,baku,AZE,40.3701153,49.84106339,,,2,False,False,0.0,25,,Aksessuarlarımızın yaraşığı sizsiniz!,"jewellery,bracelet,accessories",2026-02-10T20:24:59.167060
67977b684ba16bdf7514dc81,Velosportbaku,velosportbaku,"Nerimanov ray. Aliyar Aliyev St., 154",Baku,baku,AZE,40.40512735,49.87659372,,,3,False,False,0.0,55,,Velosport- dünyaca məşhur velosipedlərin məkanı.,,2026-02-10T20:24:59.934703
6569929484dca5c411bc44e8,AVENUE JOAILLERIE,avenue-joaillerie,"Səbail rayonu, Bülbül pr. 17D",Baku,baku,AZE,40.3722625,49.8443906,,,3,False,False,0.0,30,,Avenue Joaillerie-dən hər bir əsərdə sənət və ehtiras,"jewellery,bracelet",2026-02-10T20:25:00.857445
69775da949fa62f5663e73d0,Bonalia.az,bonaliaaz,"Baku Street, Khegani",Baku,baku,AZE,40.3741997,49.84994785,,,2,False,False,0.0,30,,Bonalia - Dadın ən zərif halı.,"konfet,azərbəycan",2026-02-10T20:25:01.654469
639076859cac015691823496,MOBITEK,mobitek,"Nasimi district, Dilara Aliyeva street. 215",Baku,baku,AZE,40.37650108,49.84337425,8.0,12,2,False,False,0.0,30,,Sizin aksesuar dünyanız,"Electronics,headphones",2026-02-10T20:25:02.316783
65a91d3216551bd4848958a7,TVİM,tvim,225B Suleyman Sani Akhundov,Baku,baku,AZE,40.42629094,49.84619003,9.6,11,1,False,False,0.0,50,,📺💡 🛠️,"Electronics,Home Decor",2026-02-10T20:25:03.005210
5f607528eaf487eec55a3682,Eco Product,eco-product,9RXM+4HR Baku,Baku,baku,AZE,40.3978625,49.8338906,10.0,11,2,False,False,0.0,45,,,"sağlam,orqanik",2026-02-10T20:25:03.971681
65a7cba4c9630848329a8a34,Taçbanyo,tabanyo,Sədərək Ticarət Mərkəzi,Baku,baku,AZE,40.32904989,49.77664427,,,2,False,False,0.0,50,,Taçbanyo-Hamam aksesuarlarının satış mərkəzi,"home,Home Decor",2026-02-10T20:25:04.716853
62d7d75b7f237c56d5780c43,Gözəlim Cosmetics,gzlim,Salatin Asgarova 156,Baku,baku,AZE,40.38190508,49.84396267,,,2,False,False,0.0,35,,Organik ve tam təbii məhsullar,cosmetics,2026-02-10T20:25:05.530093
68bec442378526b4054d2f14,Cavahir Gifts,cavahir-gifts,"9R6M+W7P, Baku",Baku,baku,AZE,40.3623375,49.8332031,,,2,False,False,0.0,35,,💐,çiçəklər,2026-02-10T20:25:06.298294
6203a18307b4b4bc29b3ffa2,Compass Fine Wine & Good Spirits,compass-fine-wine-good-spirits,Narimanov avenue 4,Baku,baku,AZE,40.36875316,49.82526616,9.8,11,3,False,False,0.0,35,,Zərif Şərab və Spirtli İçkilər,"argentina,fransız,italyan",2026-02-10T20:25:07.033431
66ec214d3767837e02e14f70,Red Gold Absheron,red-gold-absheron,"15 8 November Ave, Azure Business Center",Baku,baku,AZE,40.37869173,49.87468002,,,2,False,False,0.0,45,,Red Gold Absheron - 100% təbii Abşeron zəfəranı,"sağlam,orqanik",2026-02-10T20:25:07.754063
630f1b9821303b5aa4335dd7,Frida Co.,frida-co,"Nasimi district, Mardanov brothers 20, m. 28/29/30",Baku,baku,AZE,40.37371063,49.84002686,9.6,12,2,False,False,0.0,30,,Keramik əşyaların satışı və sifarişi,"gifts,Home Decor,home",2026-02-10T20:25:08.609183
6877a450e5bf482cb965d94d,SEN SOY,sen-soy,Əlyar Əliyev 26,Baku,baku,AZE,40.4081875,49.8760781,,,2,False,False,0.0,50,,Asiya mətbəxini kəşf et 🍜🌏,"asiya,yapon,koreyalı",2026-02-10T20:25:09.294038
68a721f93542aaadfcb89a13,Fierro,fierro,"Bakı şəhəri, Nəsimi r-nu, 28 May küç 36, Mobilion mağazası Fierro (ABB bank ilə üzbəüz).",Baku,baku,AZE,40.3770047,49.8494571,,,2,False,False,0.0,30,,Hədiyyə vermək zövqdür,gifts,2026-02-10T20:25:10.033761
66fe7d3335088a3690645a67,Gemstone,gemstone,Caspian Shopping Center store 18,Baku,baku,AZE,40.40124703,49.85445976,9.8,10,2,False,False,0.0,40,,Təbiətdən gələn parıltı!,"bracelet,jewellery",2026-02-10T20:25:10.805347
673e01d6f8f2a433e44cae6a,Nell Accessories,nell-accessories,Ü. Hacibeyov 21,Baku,baku,AZE,40.37361097,49.84901236,,,2,False,False,0.0,35,,🎁,accessories,2026-02-10T20:25:11.777273
68a82d8e5b3cbde8ac6f2be2,Cocotaya Bags,cocotaya-bags,"Nərimanov rayonu, Həsənoğlu küçəsi 4A",Baku,baku,AZE,40.3975125,49.8697031,,,2,False,False,0.0,50,,Cocotaya – Gözəllik detallarda gizlidir ✨,"gifts,accessories",2026-02-10T20:25:12.510492
6928204ac363eb222d84f518,İnnab Parfumeriya və Kosmetika,innab-perfumery-and-cosmetics,"Zahid Khalilov 26, Baku State",Baku,baku,AZE,40.401480122773705,49.85406324379923,,,3,False,False,0.0,45,,İnnab Parfumeriya və Kosmetika,"parfum,cosmetics",2026-02-10T20:25:13.324253
68a2ea33976dffb3d36095c3,Çarıq Shoes,cariq-shoes,Bakı şəh. Nəsimi ray. Süleyman  Rüstəm küç. 143d,Baku,baku,AZE,40.38949899,49.84140903,,,2,False,False,0.0,35,,"Qədim ənənə, yeni yanaşma! 👟🧼👞✨","shoes,cleaning products",2026-02-10T20:25:14.059167
67684e2b7791f05745ea5add,Nimo Actual,nimo-actual,"Ashiq Molla Juma street 44B, Narimanov district",Baku,baku,AZE,40.40869791,49.86005446,,,2,False,False,0.0,50,,Şirkət Tibbi ləvazimatların satışı ilə məşğuldur. Bu sahədə öz məhsullarında bazarda Nimo markası ilə liderlik edir.,"azərbəycan,sağlam",2026-02-10T20:25:14.896474
680a0637c0ed2f80ff71d0eb,INEX,inex,9VQ2+77H Baku,Baku,baku,AZE,40.38859558,49.85079861,,,2,False,False,0.0,30,,"Tibbi, Estetik və Dental avadanlıqların Satışı, İcarəsi",,2026-02-10T20:25:15.585464
64e0b051c67662f0e05de3e3,Filtrex Su Filtrləri,filtrex,"Narimanov district, Mammad Araz 43",Baku,baku,AZE,40.37718627,49.86575456,,,3,False,False,0.0,35,,Filtrex - Suyunuz şirin gəlsin,"Home Decor,cleaning products",2026-02-10T20:25:16.470112
697b3fccbb3a84fe74a316d0,Vitamins from Canada,vitamins-from-canada,Ajam Nakhchivani 13C - apart. 129,Baku,baku,AZE,40.41672086,49.84154446,,,2,False,False,0.0,55,,Sənin sağlamlığın bizim üçün dəyərdir!,"vitamins ,Health,sağlam",2026-02-10T20:25:17.233258
683d8a8f495244385a97bc82,Masterpro,masterpro,CV2C+4QW Baku,Baku,baku,AZE,40.4003625,49.8719531,,,2,False,False,0.0,55,,,"nail polish ,cosmetics",2026-02-10T20:25:17.900770
68db87c85525368080916424,Sensum Floristry,sensum-floristry,Port Baku Walk Uzeyir Hajibeyov 74 ,Baku,baku,AZE,40.37844478,49.86247448,,,2,False,False,0.0,40,,Unique floristic compositions 💐,"çiçəklər,buket",2026-02-10T20:25:18.670796
61b0eda3299317a04312f8d6,Noor Textile,noor-textile,"Bakı city., Jalil Mamedquluzade 85/189",Baku,baku,AZE,40.3970108,49.82541199,,,3,False,False,0.0,50,,Noor Tekstil - Nurlu bir həyat üçün!,"clothes,home,Home Decor",2026-02-10T20:25:19.378281
69775ea3fc89d3ef87a7582b,Jewel Azerbaijan,jewel-azerbaijan,"Nasimi distr., Khatai avenue 160",Baku,baku,AZE,40.39081418540235,49.86227625629007,,,2,False,False,0.0,40,,✨Parlamaq vaxtıdır! ✨,"jewellery,bracelet",2026-02-10T20:25:20.156362
68555e8492cf18b4477cb3a8,Shoppingaz.az,shoppingazaz,Inşaatçılar 33a ,Baku,baku,AZE,40.38524388,49.82301238,,,2,False,False,0.0,35,,Shoppingaz.az🛍️,"accessories,jewellery,əl işi",2026-02-10T20:25:20.819983
676ea8a4c44dc4e7228d59be,Zoo Mağaza Petropolitane,petropolitane,"Baku city, Zig highway 19",Baku,baku,AZE,40.364725,49.94466221,,,2,False,False,0.0,70,,Dostlarınıza özəl qayğı!,"pet food,pet supply,pişik yeməyi",2026-02-10T20:25:21.612596
61ca0fb966d3ab35a8e39d5c,NIASHKA Сosmetics,niashka,"Khatai district, 8 November Avenue 15",Baku,baku,AZE,40.3784826,49.87574759,9.0,10,2,False,False,0.0,40,,"Dəriyə qulluq məhsulları satmırıq, gözəllik satırıq!",Health,2026-02-10T20:25:22.332793
67f8ce7c8e82778ac97edeea,Mobi Market,mobi-market-baku,Fikret Amirov street,Baku,baku,AZE,40.37719345,49.8508358,,,2,False,False,0.0,30,,Elektronika⚡,"Electronics,headphones",2026-02-10T20:25:23.078312
67ffdf1cd5b750d9593c82e7,Pan Coffee,pan-coffee,"Masazir, Niyazi Asgarov street 26",Baku,baku,AZE,40.48048696,49.76684685,,,2,False,False,0.0,55,,Çəyirdəkdən fincana,kofe,2026-02-10T20:25:23.829515
68f8882b837fbc07743b49a5,Skandinaviya Evi,skandinaviya-evi,"Nizami area, Babek avenue 10B",Baku,baku,AZE,40.3886625,49.8712031,,,2,False,False,0.0,40,,🛋️🪑🍽️,"home,Home Decor",2026-02-10T20:25:24.503649
66756008280018796f101197,Nutrient,nutri,9RXV+WJM Baku,Baku,baku,AZE,40.39989700893395,49.84417191814455,,,2,False,False,0.0,45,,SAĞLAM HƏYAT MƏNBƏYİ,"pharmacy,Health",2026-02-10T20:25:25.183443
68bac1d128f1ab97451885a5,Elektro City,bir-elektronics,"Sədərək TM, Şirniyat, 11 sıra - 11 mağaza ",Baku,baku,AZE,40.3298375,49.7794531,,,2,False,False,0.0,65,,"Hər klikdə endirim, hər alışda məmnuniyyət 🛒","Electronics,home",2026-02-10T20:25:25.944872
6388c8879125ba178df177c7,Mirvarist,mirvarist-caspian-shopping-center,"Narimanov district, Fatali Khan Khoyski street. 19",Baku,baku,AZE,40.40142907,49.85429018,9.6,25,2,False,False,0.0,40,,Mirvari kimi Parılda!,"accessories,Health,cosmetics",2026-02-10T20:25:26.721437
6452141f6eb9bb14db1b7605,Gourmet Hub,gourmet-hub,Nizami Haciyev 156A,Baku,baku,AZE,40.37649112033628,49.85276484755195,10.0,12,2,False,False,0.0,35,,Mənim seçimim!,"alcohol,şərab,whiskey",2026-02-10T20:25:27.494045
696deded26fc0f4437195a6a,BernLab,bernlab,"BAKI ŞƏHƏRİ XƏTAİ RAYONU, AĞ ŞƏHƏR, 2-Cİ YAŞIL ADA KÜÇƏSİ, ev GİRİŞ 54B (9VJM+GM Baku)",Baku,baku,AZE,40.3820104,49.8885073,,,2,False,False,0.0,50,,GÖZƏLLİK DƏRİDƏN BAŞLAYIR 💄,"hair products,Health",2026-02-10T20:25:28.179258
6566fa625a662b81044d548c,Ravana Cosmetics Gallery,daphna-by-ravana,Azure business center,Baku,baku,AZE,40.3786602,49.8745032,9.6,11,2,False,False,0.0,45,,RAVANA cosmetics and perfumery -Bütün qadınlar gözəldi-doğru məhsul seçimi ilə  💌,"cosmetics,lipstick,nail polish ",2026-02-10T20:25:28.870488
62aad837234af884eb8a78e9,SNL Shop Baku,snl-shop-baku,"Yasamal ray., Jafar Jabbarli 44, Caspian Plaza",Baku,baku,AZE,40.38515854,49.82832146,9.8,14,2,False,False,0.0,35,,Siz yalnız sizə məmnuniyyətlə təqdim edəcəyimiz keyfiyyətli məhsula layiqsiniz,make up ,2026-02-10T20:25:29.904200
6866ba3416a289ae72794fca,Xətai Sənət Mərkəzi,xtai-snt-mrkzi,"62 Khojaly Avenue, Khatai distr.",Baku,baku,AZE,40.38277754,49.87478032,,,2,False,False,0.0,45,,Xətai Sənət Mərkəzi - Zövqün ünvanı!,azərbəycan,2026-02-10T20:25:30.708804
676286153da6b3635d4355bf,Adeline,adeline,"Azure biznes mərkəzi, 1-ci mərtəbə",Baku,baku,AZE,40.3782196,49.87508965,,,2,False,False,0.0,45,,Keyfiyyətini siz deyin!✨,"parfum,gifts",2026-02-10T20:25:31.455343
665464d30b77bf9202e00a67,Latecosmetic,lt-cosmetic,Alovsat Abdulrahimov 126,Baku,baku,AZE,40.40502476,49.85246434,,,1,False,False,0.0,50,,🧖🏼‍♀️💅🏼,cosmetics,2026-02-10T20:25:32.263550
663b3a024b54ccef2ca44909,Niche Ceramic,niche-ceramic,"Nərimanov, Gənclik metrosu çıxışı, Caspian Shopping Centerin içərisi, Mağaza N 18. Mirvarist mağazası",Baku,baku,AZE,40.40105438,49.85403824,,,2,False,False,0.0,45,,Niche Ceramic - Keramikadan hazırlanmış əl işi hədiyyələr,"home,decoration,Home Decor",2026-02-10T20:25:33.047208
691ad1b3ff9735d4305129cd,Dekorativ Dibçəklər,decorative-dibchekler,"Nasimi district, Mirali Qashqai street 36",Baku,baku,AZE,40.334531134378665,49.77412552239241,,,2,False,False,0.0,65,,Dekorativ Dibçəklər,"çiçəklər,plants,decoration",2026-02-10T20:25:33.991135
6876076049431cdb9d460d44,Neftçi Official Store,neftchi-pfk,"Nizami area, 8th kilometr qesebesi, Cemshid Naxchivanski street 54",Baku,baku,AZE,40.400982380596275,49.944708899098714,9.6,12,2,False,False,0.0,65,,Ağ qaradır damarda qanımız ◒,"sağlam,Health,Sport Equipment",2026-02-10T20:25:34.683248
672cc193c010ded3267fabfa,ByAmazon,byamazon,sadarak,Baku,baku,AZE,40.33126613,49.77926745,,,2,False,False,0.0,55,,ByAmazon🌳,"home,Home Decor,decoration",2026-02-10T20:25:35.741365
68d25b2c740d418d3476b2fe,Mixshop,mixshop-baku,"Baku city, Binagadi district, Rasulzade settlement, Zahid",Baku,baku,AZE,40.43739476740325,49.83569733324185,,,2,False,False,0.0,60,,Mixshop qarışıq mallar,"Electronics,azərbəycan",2026-02-10T20:25:36.502408
673da551c84bc8c723048ebf,Avtostore333,avtostore333,Nərimanov rayonu Əliyar Əliyev 61,Baku,baku,AZE,40.40955335,49.87288891,8.6,10,2,False,False,0.0,60,,Bizdə yox yoxdur!,,2026-02-10T20:25:37.245381
67cec6664b1ec2715ffbf28d,RA Venge,ra-venge,Bu virtual məkandır ,Baku,baku,AZE,40.4579875,49.91539059999999,,,1,False,False,0.0,70,,Sizin onlayn mağaza,Kitablar,2026-02-10T20:25:38.140223
690da91bafc7a8490a7d603f,abdn,abdn,Bu virtual məkandır ,Baku,baku,AZE,40.39695943,49.79279295,,,2,False,False,0.0,55,,Birbaşa anbardan satış,"home,Home Decor,cleaning products",2026-02-10T20:25:38.922613
6740dbcf9d380de86aa77954,Super Box,super-box,"Qaradag area, Sederek TM",Baku,baku,AZE,40.33145142,49.7825307,9.6,10,2,False,False,0.0,60,,🛍️🎁💖💝,gifts,2026-02-10T20:25:39.599484
67f6de4e2b81f29694d00898,Pure Beauty Perfume,pure-beauty-perfume,Süleyman Vəzirov 17 D,Baku,baku,AZE,40.38575362,49.87512787,,,2,False,False,0.0,40,,Pure Beauty Perfume — tərzin qoxusunu hiss et.,"parfum,Health",2026-02-10T20:25:40.346943
67d3211ccec6581a20423083,Brend Cosmetics,brend-cosmetics,"Nizami rayonu, Əlif Hacıyev küçəsi 40",Baku,baku,AZE,40.41651535,49.93305588,,,2,False,False,0.0,65,,💄,"cosmetics,hair products",2026-02-10T20:25:41.113908
697c9110c2f54905ef3ffd56,Green Electronics,green-electronics," Sabunchu area , Semedbey Mehmandarov (Bakikhanov area), building 3B",Baku,baku,AZE,40.4286625,49.9571406,,,2,False,False,0.0,70,,📱📶⌚🎧🛡🔒⚡🔋,"Electronics,accessories,home",2026-02-10T20:25:41.986278
69674fc85990d272d6444960,Brend Tesbeh,brend-tesbeh1,CXC9+F6G Baku,Baku,baku,AZE,40.42118749999999,49.9680781,,,2,False,False,0.0,70,,Brend Tesbeh - Təsbeh bəylik simvoludur!,"accessories,bracelet",2026-02-10T20:25:42.684066
65df53e2b11e0f45b2487c7b,Arash Medical Company,arash-medical-company,"Nasimi district, A.Salamzade street, 26 ",Baku,baku,AZE,40.40150075,49.8186908,,,1,False,False,0.0,50,,Arash Medical Company - Biz Sizin Nəbzinizi tuturuq!  🩺,Health,2026-02-10T20:25:43.352926
6716255fa901776e9a9cb500,RiRo,riro,9XVF+73X,Baku,baku,AZE,40.3932375,49.9727344,,,2,False,False,0.0,70,,Realite — Türkiye Kalitesı,"hair products,cosmetics",2026-02-10T20:25:44.030116
6980d71ea8c3dec908417f55,Mega990 Avto,mega990-avto,"Khatai area, Babek 8",Baku,baku,AZE,40.3939875,49.93810939999999,,,2,False,False,0.0,65,,★//🚗,"accessories,Electronics",2026-02-10T20:25:44.788791
68f889a94af969c288510790,AS Magic Fruits,as-magic-fruits,"Absheron area, Ismayilov streeet",Baku,baku,AZE,40.4568625,49.7306094,,,2,False,False,0.0,70,,🍯🍇🍓🫐🍞🥐,"şirniyyatlar,soft drinks,şirə",2026-02-10T20:25:45.465002
68b00ff160d867c24b9727a0,Vintage Fine Wine & Spirits,alco-blend,"Baku city, Yasamal district, Izmir street 8",Baku,baku,AZE,40.38868805,49.82398095,10.0,28,2,False,False,0.0,45,,Eksklüziv Şərab və İçkilər Kolleksiyası,"alcohol,şərab,whiskey",2026-02-10T20:25:46.258569
65572e3919995c82cfe38c68,ISISPHARMA & ACM LABORATOIRE DERMATOLOGIQUE,sspharma-acm-laboratoire-dermatologique,FRPP+J4Q Baku,Baku,baku,AZE,40.4865875,49.83535939999999,,,2,False,False,0.0,70,,Sağlamlığınızı və gözəlliyinizi Avropa keyfiyyətinə etibar edin.,hair products,2026-02-10T20:25:47.018064
646df344add9d356d6329345,Gourmet Hub Heydər Əliyev Prospekti,gourmet-hub-heydar-aliyev-prospekti,106A Heydar Aliyev avenue,Baku,baku,AZE,40.41609955,49.91138077,9.2,10,2,False,False,0.0,65,,Mənim seçimim!,"alcohol,şərab,whiskey",2026-02-10T20:25:47.805781
6878fb7cdfbcb2fa6e59b4a7,Baysat Tech,baysat-tech,"NƏRİMANOV RAYONU YUSİF VƏZİR ÇƏMƏNZƏMƏNLİ ev. 119 C, 1996-CI MƏHƏLLƏ (CV58+M2V Баку)",Baku,baku,AZE,40.4092375,49.8650469,,,2,False,False,0.0,50,,İnnovasiya və Etibarın Ünvanı,Electronics,2026-02-10T20:25:48.640260
67458ec27686ffb31c373838,Mozabrick,mozabrick,"Ziya Bunyadov prospekti, 1965 məh,Çinar park biznes merkezi",Baku,baku,AZE,40.4147375,49.8586719,,,3,False,False,0.0,55,,MOZABRICK - Öz sənət əsərini YARAT!,"decoration,Home Decor",2026-02-10T20:25:49.301755
67ff9e603f94f535b51dbe2f,Mr.Gift,mr-gft,Hüseynbala Əliyev 135 r,Baku,baku,AZE,40.411350213084035,49.819096243095515,,,2,False,False,0.0,55,,Mr.Gift 🎁,"gifts,decoration,Home Decor",2026-02-10T20:25:50.035462
68b0d45d8b86bffd0ebad936,Şən Uşaqlar,shen-ushaglar,"Lokbatan settlement, Sadarak Shopping Center",Baku,baku,AZE,40.32899804,49.7795058,,,2,False,False,0.0,65,,🎉🥳,uşaqlar,2026-02-10T20:25:51.072859
691eb9e894d25ddb26bbb1d8,Nature's Protection Showroom,natures-protection-showroom,Anvar Gasimzadeh 58-66,Baku,baku,AZE,40.391713845458156,49.84465364021938,10.0,46,2,False,False,0.0,40,,Ev heyvanınızın sağlamlığına qayğı göstərən yem.,,2026-02-10T20:25:51.754451
66fbfab714b62b9ce204b16b,Zoo Boutique,zoo-boutique,"Vagif Mustafazade Street, Sabail District. 3",Baku,baku,AZE,40.39126152,49.83786164,9.6,172,1,False,False,0.0,40,,🐾 🐱,"pet food,pet supply",2026-02-10T20:25:52.507995
64df92007d6983ab1ec3116a,Badam Patisserie Sahil,badam-patisserie-sahil,9RGW+69H Баку,Baku,baku,AZE,40.3755625,49.8459844,8.8,88,2,False,False,0.0,35,,🍰🥐🥧,"un məmulatları,şirniyyatlar,tort",2026-02-10T20:25:53.330863
6036a4a34485836720bb3b6c,Smart Sweets İçəri Şəhər,smart-sweet,Mehdi Huseyn 82,Baku,baku,AZE,40.36579614,49.82768852,9.2,82,2,False,False,0.0,30,,"Vegan və glütensiz şirniyyat və çərəzlər, şəkərsiz az kalorili sağlam desertlər.","vegan,desert,sağlam",2026-02-10T20:25:54.079160
68ff6b5a4dbf596945ee4714,Olivia Nizami MS,olivia-nizami-ms,"Yasamal distr., Shikhali Gurbanov 2",Baku,baku,AZE,40.3762103,49.8324408,9.6,74,2,False,False,0.0,35,,İstədiyin kimi ol! 💜,"Health,sağlam,hair products",2026-02-10T20:25:54.863263
66c33cba266ecc534e489705,Viva Dessert Ziya Bunyadov,viva-dessert-ziya-bunyadovv,CVC7+2R9 Баку,Baku,baku,AZE,40.41983071,49.86442667,9.4,72,2,False,False,0.0,65,,“VIVA” Keyfiyyətə Zəmanət Verir! ....Ürəkdən!,"şirniyyatlar,piroq,tort",2026-02-10T20:25:55.634992
68ca771c3ee0c41ff13c1137,Zoo Boutique Memar Əcəmi,zoo-boutique-genclik,"Nasimi district, Seyid Jafar Pishevari street",Baku,baku,AZE,40.40385508924257,49.8136524399433,9.8,37,1,False,False,0.0,50,,🐾 🐱,"pet food,pet supply,it yeməyi",2026-02-10T20:25:56.393474
690008ba12442f80b5c29f9e,Olivia Elmlər,olivia-elmler,Bekhtiyar Vahabzade 56 (near Baku State University),Baku,baku,AZE,40.3751698,49.81324571,9.6,63,2,False,False,0.0,40,,İstədiyin kimi ol! 💜,"Health,sağlam,hair products",2026-02-10T20:25:57.223840
69000afd7589623c69c656b1,Olivia Azadliq,olivia-azadlq,Azadliq avenue 176c,Baku,baku,AZE,40.39491852,49.84060379,9.0,63,2,False,False,0.0,40,,İstədiyin kimi ol! 💜,"Health,sağlam,cosmetics",2026-02-10T20:25:58.027218
67f4fc3dd4937b21a3a2f888,Zoo Pets,zoo-samuray-yasamal,Abbas Mirzə Şərifzadə 55 küçəsi,Baku,baku,AZE,40.3790977,49.80454868,9.0,13,2,False,False,0.0,40,,Heyvanları sağlamı və qidası,"pet supply,pet food",2026-02-10T20:25:58.940263
6798bdedfc9b8e73edc1e286,HQD VapeBox Xırdalan,hqd-vapebox-khirdalan,"Khirdalan area, Absheron region, Sulh str., 36th distr.",Baku,baku,AZE,40.45473382,49.73943664,9.0,71,2,False,False,0.0,65,,HQD Zəngin dada və fərdi dizayna malik birdəfəlik buxarlandırıcılar. HQD İstifadəsi mümkün qədər sadə və yığcam.,,2026-02-10T20:25:59.803953
68cd0f2059fe8d404e9afe49,Flormar Official,flormar-official,"26 Azadlig Avenue, Next To Nikola Tesla Park",Baku,baku,AZE,40.38118754,49.84680587,9.8,14,2,False,False,0.0,30,,Xoşbəxtlik sənin rəngindir,"cosmetics,make up ",2026-02-10T20:26:00.509520
68064a1173e176ed936c20d5,TƏMİZ EV N1,tmz-ev-n1,CV2F+FHQ Baku,Baku,baku,AZE,40.40119872,49.87395887,9.4,60,2,False,False,0.0,45,,🫧,cleaning products,2026-02-10T20:26:01.367276
6798c0490247dc0203a2802b,ELFBAR VapeBox Xırdalan 🔵,elfbar-vapebox-xrdalan,"Khirdalan area, Absheron region, Sulh str., 36th distr.",Baku,baku,AZE,40.45471113,49.73943979,9.2,151,1,False,False,0.0,75,,"ELFBAR 40.000 Puffs - 34.90 AZN 😍 Azərbaycanda rəsmi distribyutor!🔥
ELFBAR zəngin dada və fərdi dizayna malik birdəfəlik buxarlandırıcıdır. ELFBAR İstifadəsi mümkün qədər sadə və yığcamdır.",,2026-02-10T20:26:02.239331
616d8100fe4102693e3f67ca,Zooboutique Xatiko Badamdar,xatiko-2,Badamdar highway,Baku,baku,AZE,40.34475085,49.81058845,10.0,29,2,False,False,0.0,50,,Xatiko Sizin sadiq dostunuz ! 🐶,"pet food,pet supply",2026-02-10T20:26:03.130723
69000cf59cd4c4bdb7a2d9e8,Olivia Sahil,olivia-sahil,"Intersection of Uzeyir Hajibeyov str. and Bulbul Avenue, block 207",Baku,baku,AZE,40.3723042,49.84421365,8.4,30,2,False,False,0.0,25,,İstədiyin kimi ol! 💜,"Health,sağlam,hair products",2026-02-10T20:26:03.894404
6889c4e136fb33aef4eaebdd,Tamstore Bayil,tamstore-bayil,8RWP+RRW Bakı,Baku,baku,AZE,40.3471125,49.8370781,7.8,16,1,False,False,0.0,45,,Tam istədiyiniz market!,"groceries,grocery,mini market",2026-02-10T20:26:04.707479
66fe733eec8a2a5832906e51,Zoomağaza/Zoohouse.az Masazır,zoohouseaz-masazr,"Aliaga Vahid street, Masazir",Baku,baku,AZE,40.47065379,49.75405905,9.6,133,2,False,False,0.0,80,,Zoohouse.az - ev heyvanlarınız üçün hər şey 🐶,"pet food,pet supply,it yeməyi",2026-02-10T20:26:05.755010
64486a6ec5d69478ca25583b,Matreshka Kulinariya Caspian Plaza,matreshka-baku,Caspian Plaza,Baku,baku,AZE,40.38399556,49.82939598,8.8,142,2,False,False,0.0,40,,Həyatın dadlı anları 🤤,"un məmulatları,toyuq,burger",2026-02-10T20:26:06.665923
68075fe254deffc862d582fd,Zefir Avropa Şirniyyatı Elmlər,zefir-avropa-irniyyat-elmlr,Yasamal district Elesger Elekberov,Baku,baku,AZE,40.36891937,49.81810761,9.2,17,1,False,False,0.0,35,,Avropa Şirniyyatlı,"şirniyyatlar,konfet",2026-02-10T20:26:07.422950
